id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages
620,Ghostbusters,7.467,8143,Released,6/8/84,296187079,107,FALSE,/c6yfABGVKuB5cjoOwdX4AJMlzUz.jpg,30000000,http://www.ghostbusters.com/,tt0087332,en,Ghostbusters,"After losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting ""ghostbusters"" who exterminate ghouls, hobgoblins and supernatural pests of all stripes. An ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator.",29.78,/7E8nLijS9AwwUEPu2oFYOVKhdFA.jpg,They ain't afraid of no ghost.,"Comedy, Fantasy","Columbia Pictures, Delphi Films, Black Rhino Productions",United States of America,English
109439,The Hangover Part III,6.211,8097,Released,5/23/13,362000072,100,FALSE,/o8ZS811VjYbBi4pRYwILLdWCVey.jpg,103000000,,tt1951261,en,The Hangover Part III,"This time, there's no wedding. No bachelor party. What could go wrong, right? But when the Wolfpack hits the road, all bets are off.",48.629,/vtxuPWkdllLNLVyGjKYa267ntuH.jpg,It all ends.,Comedy,"Green Hat Films, Legendary Pictures, BenderSpink",United States of America,English
954,Mission: Impossible,6.968,8089,Released,5/22/96,457731198,110,FALSE,/sra8XnL96OyLHENcglmZJg6HA8z.jpg,80000000,,tt0117060,en,Mission: Impossible,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",44.884,/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg,Expect the impossible.,"Adventure, Action, Thriller","Paramount, Cruise/Wagner Productions",United States of America,"English, French, Czech"
466282,To All the Boys I've Loved Before,7.642,8045,Released,8/16/18,0,100,FALSE,/xXhta1NIKn09IXy0mfp68cabdWS.jpg,0,https://www.netflix.com/title/80203147,tt3846674,en,To All the Boys I've Loved Before,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,38.926,/hKHZhUbIyUAjcSrqJThFGYIR6kI.jpg,The letters are out.,"Comedy, Romance","Awesomeness Films, Overbrook Entertainment",United States of America,English
76492,Hotel Transylvania,7,8037,Released,9/20/12,358375603,91,FALSE,/9N3KKOKpqEFe9GhHaIVHwk9N1Y.jpg,85000000,http://www.sonypictures.com/movies/hoteltransylvania/,tt0837562,en,Hotel Transylvania,"Welcome to Hotel Transylvania, Dracula's lavish five-stake resort, where monsters and their families can live it up and no humans are allowed. One special weekend, Dracula has invited all his best friends to celebrate his beloved daughter Mavis's 118th birthday. For Dracula catering to all of these legendary monsters is no problem but the party really starts when one ordinary guy stumbles into the hotel and changes everything!",50.394,/eJGvzGrsfe2sqTUPv5IwLWXjVuR.jpg,Even monsters need a vacation,"Animation, Comedy, Family, Fantasy","Columbia Pictures, Sony Pictures Animation",United States of America,English
254128,San Andreas,6.229,8036,Released,5/27/15,473990832,114,FALSE,/zcySy6dnSmyqiichtDgO7AEeZoq.jpg,110000000,http://www.sanandreasmovie.com/,tt2126355,en,San Andreas,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",142.742,/2Gfjn962aaFSD6eST6QU3oLDZTo.jpg,"A rescue pilot survived an earthquake, this is what happens next","Action, Drama, Thriller","New Line Cinema, Village Roadshow Pictures, Flynn Picture Company, Warner Bros. Pictures","Canada, United States of America, Australia",English
281338,War for the Planet of the Apes,7.16,8030,Released,7/11/17,490719763,140,FALSE,/ulMscezy9YX0bhknvJbZoUgQxO5.jpg,150000000,http://www.foxmovies.com/movies/war-for-the-planet-of-the-apes,tt3450958,en,War for the Planet of the Apes,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.",41.094,/ijQHiImv16vNSeZQsmih04kwn0C.jpg,For freedom. For family. For the planet.,"Drama, Science Fiction, War","20th Century Fox, TSG Entertainment, Chernin Entertainment","Canada, United States of America, New Zealand",English
474350,It Chapter Two,6.854,8021,Released,9/4/19,473122525,169,FALSE,/8moTOzunF7p40oR5XhlDvJckOSW.jpg,79000000,http://www.it-movie.net/,tt7349950,en,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",72.553,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,You'll Float Again,"Horror, Fantasy","New Line Cinema, Vertigo Entertainment, Double Dream, Rideback",United States of America,English
300668,Annihilation,6.398,8014,Released,2/22/18,43070915,115,FALSE,/vYs1YGalB8IEXxdxDtqkL0vfHjO.jpg,40000000,http://annihilationmovie.com,tt2798920,en,Annihilation,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",32.793,/4YRplSk6BhH6PRuE9gfyw9byUJ6.jpg,Fear what's inside.,"Science Fiction, Horror","DNA Films, Paramount, Scott Rudin Productions, Skydance","United Kingdom, United States of America",English
180,Minority Report,7.3,8013,Released,6/20/02,358372926,145,FALSE,/qq4H9JfBKQ5DarMLI6lhUQjn9D7.jpg,102000000,,tt0181689,en,Minority Report,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",30.06,/ccqpHq5tk5W4ymbSbuoy4uYOxFI.jpg,The system is perfect until it comes after you.,"Action, Thriller, Science Fiction, Mystery","Digital Image Associates, Cruise/Wagner Productions, Blue Tulip Productions, Ronald Shusett/Gary Goldman, Amblin Entertainment, 20th Century Fox, DreamWorks Pictures",United States of America,"English, Swedish"
152532,Dallas Buyers Club,7.932,8004,Released,11/1/13,55736588,117,FALSE,/jHwASc8hBtdfRGUmxS6pq5mHiyN.jpg,5000000,,tt0790636,en,Dallas Buyers Club,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",20.121,/7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg,Sometimes it takes a hustler to change the world,"Drama, History","Truth Entertainment, Voltage Pictures, CE, Evolution Independent, R² Films, Rainmaker Films, Focus Features",United States of America,"English, Japanese"
453395,Doctor Strange in the Multiverse of Madness,7.355,7991,Released,5/4/22,955775804,126,FALSE,/jhXwGdyj2f5ZxCYZBKfBNcGBbWx.jpg,200000000,https://www.marvel.com/movies/doctor-strange-in-the-multiverse-of-madness,tt9419884,en,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",96.53,/9Gtg2DzBhmYamXBS1hKAhiwbBKS.jpg,Enter a new dimension of Strange.,"Fantasy, Action, Adventure","Marvel Studios, Kevin Feige Productions",United States of America,"Cantonese, English, Spanish"
8373,Transformers: Revenge of the Fallen,6.2,7939,Released,6/19/09,836303693,149,FALSE,/zbdoCe1meTyy0v1fsIxZ9Q0ef3H.jpg,200000000,,tt1055369,en,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",14.169,/pLBb0whOzVDtJvyD4DPeQyQNOqp.jpg,Revenge is coming.,"Science Fiction, Action, Adventure","DreamWorks Pictures, Paramount, di Bonaventura Pictures, Tom DeSanto/Don Murphy Production, Ian Bryce Productions",United States of America,"Spanish, English"
512200,Jumanji: The Next Level,6.931,7932,Released,12/4/19,801693929,123,FALSE,/zTxHf9iIOCqRbxvl8W5QYKrsMLq.jpg,125000000,https://www.sonypictures.com/movies/jumanjithenextlevel,tt7975244,en,Jumanji: The Next Level,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",38.772,/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,,"Adventure, Comedy, Fantasy","Columbia Pictures, Seven Bucks Productions, Matt Tolmach Productions, The Detective Agency",United States of America,English
10625,Mean Girls,7.186,7931,Released,4/30/04,130126277,97,FALSE,/xfOB4nbbVMWC0F2v6AxwWH5BIOI.jpg,17000000,http://www.meangirls.com/,tt0377092,en,Mean Girls,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",56.332,/2ZkuQXvVhh45uSvkBej4S7Ix1NJ.jpg,Welcome to girl world.,Comedy,"Broadway Video, Paramount, M.G. Films","Canada, United States of America","Swahili, English, German, Vietnamese"
348350,Solo: A Star Wars Story,6.563,7904,Released,5/15/18,392952373,135,FALSE,/ojHCeDULAkQK25700fhRU75Tur2.jpg,250000000,https://www.starwars.com/films/solo,tt3778644,en,Solo: A Star Wars Story,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",55.759,/3IGbjc5ZC5yxim5W0sFING2kdcz.jpg,Never tell him the odds.,"Science Fiction, Adventure, Action","Lucasfilm Ltd., Allison Shearmur Productions, Imagine Entertainment",United States of America,English
87101,Terminator Genisys,5.924,7870,Released,6/23/15,440603537,126,FALSE,/g4a5YLWwi6OCp8TcvxsUNrXMbN5.jpg,155000000,https://www.paramount.com/movies/terminator-genisys,tt1340138,en,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",67.345,/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,Reset the future,"Science Fiction, Action, Thriller, Adventure","Skydance, Paramount, Annapurna Pictures","Canada, United States of America",English
158015,The Purge,6.25,7870,Released,5/31/13,89328627,86,FALSE,/9J3HHP3kQ5ZStyirJyWPWtvvrHY.jpg,3000000,,tt2184339,en,The Purge,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",33.071,/x6hwbnR2nGacSzljqYaXY25w1Me.jpg,"One night a year, all crime is legal.","Science Fiction, Horror, Thriller","Universal Pictures, Why Not Productions, Platinum Dunes, Blumhouse Productions","France, United States of America",English
391713,Lady Bird,7.271,7861,Released,9/1/17,78966486,94,FALSE,/pcWxKfFNCznTKYy0E8M9nG1cwL4.jpg,10000000,http://ladybird.movie,tt4925292,en,Lady Bird,"Lady Bird McPherson, a strong willed, deeply opinionated, artistic 17 year old comes of age in Sacramento. Her relationship with her mother and her upbringing are questioned and tested as she plans to head off to college.",25.85,/iySFtKLrWvVzXzlFj7x1zalxi5G.jpg,,"Drama, Comedy","IAC Films, Scott Rudin Productions, Entertainment 360",United States of America,English
273481,Sicario,7.39,7836,Released,9/17/15,84872444,122,FALSE,/4NdAMnBwSAaSsUjoXkcU5aW28RF.jpg,30000000,https://www.lionsgate.com/movies/sicario,tt3397884,en,Sicario,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,43.821,/lz8vNyXeidqqOdJW9ZjnDAMb5Vr.jpg,The border is just another line to cross.,"Action, Crime, Thriller","Thunder Road, Black Label Media, Lionsgate","Mexico, United States of America","Spanish, English"
464052,Wonder Woman 1984,6.478,7835,Released,12/16/20,169601036,151,FALSE,/egg7KFi18TSQc1s24RMmR9i2zO6.jpg,200000000,https://www.warnerbros.com/movies/wonder-woman-1984,tt7126948,en,Wonder Woman 1984,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,48.128,/8UlWHLMpgZm9bx6QYh0NFoq67TZ.jpg,A new era of wonder begins.,"Action, Adventure, Fantasy","Warner Bros. Pictures, The Stone Quarry, DC Films, Atlas Entertainment",United States of America,English
126889,Alien: Covenant,6.1,7822,Released,5/9/17,240891763,122,FALSE,/6jajFcaY2YsfGQstJ5HaqZNVseX.jpg,97000000,https://www.20thcenturystudios.com/movies/alien-covenant,tt2316204,en,Alien: Covenant,"Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world—which has a sole inhabitant: the 'synthetic', David, survivor of the doomed Prometheus expedition.",92.533,/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,The path to paradise begins in hell.,"Science Fiction, Horror, Mystery","Scott Free Productions, Brandywine Productions, 20th Century Fox","United Kingdom, United States of America","English, German"
450465,Glass,6.677,7793,Released,1/16/19,246999039,129,FALSE,/ngBFDOsx13sFXiMweDoL54XYknR.jpg,20000000,https://www.glassmovie.com,tt6823368,en,Glass,"In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.",31.843,/svIDTNUoajS8dLEo7EosxvyAsgJ.jpg,You Cannot Contain What You Are,"Thriller, Drama, Science Fiction","Universal Pictures, Blumhouse Productions, Blinding Edge Pictures, Buena Vista International, Perfect World Pictures",United States of America,"English, Spanish"
670,Oldboy,8.274,7790,Released,11/21/03,15194593,120,FALSE,/sdwjQEM869JFwMytTmvr6ggvaUl.jpg,3000000,,tt0364569,ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",53.128,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,"Laugh, and the world laughs with you. Weep, and you weep alone.","Drama, Thriller, Mystery, Action","Show East, CJ Entertainment, Egg Film, Cineclick Asia",South Korea,Korean
122906,About Time,7.905,7781,Released,9/4/13,87100449,123,FALSE,/5ZoFGrFCKP0QrcfVwOIHiAwunBg.jpg,12000000,,tt2194499,en,About Time,"The night after another unsatisfactory New Year's party, Tim's father tells his son that the men in his family have always had the ability to travel through time. They can't change history, but they can change what happens and has happened in their own lives. Thus begins the start of a lesson in learning to appreciate life itself as it is, as it comes, and most importantly, the people living alongside us.",35.707,/iR1bVfURbN7r1C46WHFbwCkVve.jpg,What if every moment in life came with a second chance?,"Drama, Romance, Fantasy","Working Title Films, Translux, Universal Pictures, Relativity Media",United Kingdom,English
537915,After,7.137,7781,Released,4/11/19,69497587,106,FALSE,/997ToEZvF2Obp9zNZbY5ELVnmrW.jpg,14000000,,tt4126476,en,After,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",155.287,/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,"After your first, life is never the same.","Romance, Drama","CalMaple Films, Wattpad, Offspring Entertainment, Diamond Film Productions, Voltage Pictures, Frayed Pages Entertainment",United States of America,English
402900,Ocean's Eight,6.985,7780,Released,6/7/18,297718711,111,FALSE,/w9QfTrYmtoA96zJlVNvjS8eucf8.jpg,70000000,https://www.warnerbros.com/movies/oceans-8,tt5164214,en,Ocean's Eight,"Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.",30.268,/MvYpKlpFukTivnlBhizGbkAe3v.jpg,Every con has its pros,"Crime, Comedy, Action","Village Roadshow Pictures, Warner Bros. Pictures, Larger Than Life Productions, Rahway Road Productions, Smoke House Pictures",United States of America,"English, German"
50646,"Crazy, Stupid, Love.",7.3,7773,Released,7/29/11,145079584,118,FALSE,/d7BzfMl7vtNAtXIBmS8oWzo5pVe.jpg,50000000,http://crazystupidlove.warnerbros.com/index.html,tt1570728,en,"Crazy, Stupid, Love.","Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",39.835,/p4RafgAPk558muOjnBMHhMArjS2.jpg,This is crazy. This is stupid. This is love.,"Comedy, Drama, Romance",Warner Bros. Pictures,United States of America,English
259693,The Conjuring 2,7.293,7769,Released,6/8/16,321834351,134,FALSE,/4mfFtlGeInPrQVm1hpv7th02yjx.jpg,40000000,http://www.warnerbros.com/conjuring-2,tt3065204,en,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,80.98,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,The next true story from the case files of Ed and Lorraine Warren.,"Horror, Thriller","New Line Cinema, Dune Entertainment, The Safran Company, Evergreen Media Group, Atomic Monster",United States of America,English
314365,Spotlight,7.814,7765,Released,11/6/15,98690254,129,FALSE,/8FbbcmwmpGd7brfiC7f7lWFNGdi.jpg,20000000,http://www.spotlightthefilm.com,tt1895587,en,Spotlight,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",20.159,/gWkgMnIsd8Od7iyhEEKL5G4Qq6J.jpg,Break the story. Break the silence.,"Drama, History","Participant, Anonymous Content, Rocklin / Faust, First Look Media, Open Road Films, Entertainment One, Topic Studios, Seville International","Canada, United States of America",English
747,Shaun of the Dead,7.54,7760,Released,4/9/04,30097092,99,FALSE,/ysUbm8qcKLaUiMf0H82mE5ujvVQ.jpg,6100000,https://www.focusfeatures.com/shaun_of_the_dead,tt0365748,en,Shaun of the Dead,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.",46.212,/dgXPhzNJH8HFTBjXPB177yNx6RI.jpg,A romantic comedy. With zombies.,"Horror, Comedy","WT2 Productions, StudioCanal, Working Title Films, Big Talk Productions, Film4 Productions, Rogue Pictures, Universal Pictures","France, United Kingdom, United States of America",English
429,"The Good, the Bad and the Ugly",8.473,7751,Released,12/23/66,38900000,161,FALSE,/eoCSp75lxatmIa6aGqfnzwtbttd.jpg,1200000,"http://www.mgm.com/#/our-titles/766/The-Good,-the-Bad-and-the-Ugly",tt0060196,it,"Il buono, il brutto, il cattivo","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",81.717,/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,For three men the Civil War wasn't hell. It was practice.,Western,"United Artists, PEA, Arturo González Producciones Cinematográficas, Constantin Film","United States of America, Italy, Spain, Germany",Italian
68734,Argo,7.275,7750,Released,10/11/12,232325503,120,FALSE,/q4ISn9yyC5OnLT9ESkExHjBuK8d.jpg,44500000,http://argothemovie.warnerbros.com/,tt1024648,en,Argo,"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.",17.552,/9LcnmIeKUfKeAxeCY82W9Jug416.jpg,The movie was fake. The mission was real.,"Drama, Thriller","GK Films, Warner Bros. Pictures, Smoke House Pictures","United Kingdom, United States of America","Arabic, English, German, Persian"
330,The Lost World: Jurassic Park,6.527,7740,Released,5/23/97,618638999,129,FALSE,/w9eBtIHHpGgGfjqnEAJM3s7mCOa.jpg,73000000,,tt0119567,en,The Lost World: Jurassic Park,"Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that he has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.",2.257,/jElpCJkSaRPYwIMwZY28gOKV7BK.jpg,Something has survived.,"Adventure, Action, Science Fiction","Universal Pictures, Amblin Entertainment, Digital Image Associates",United States of America,English
38356,Transformers: Dark of the Moon,6.183,7736,Released,6/28/11,1123794079,154,FALSE,/h3js4rulxzKMOokM2oO5Kr0mBZU.jpg,195000000,http://www.transformersmovie.com/,tt1399103,en,Transformers: Dark of the Moon,"The Autobots continue to work for NEST, now no longer in secret. But after discovering a strange artifact during a mission in Chernobyl, it becomes apparent to Optimus Prime that the United States government has been less than forthright with them.",10.499,/28YlCLrFhONteYSs9hKjD1Km0Cj.jpg,The invasion we always feared. An enemy we never expected.,"Action, Science Fiction, Adventure","Paramount, di Bonaventura Pictures, Tom DeSanto/Don Murphy Production, Ian Bryce Productions",United States of America,English
74,War of the Worlds,6.496,7728,Released,6/28/05,603873119,117,FALSE,/nH6hPhJq3EEv9CnBZgXU3IQnpJo.jpg,132000000,https://amblin.com/movie/war-of-the-worlds/,tt0407304,en,War of the Worlds,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",40.932,/6Biy7R9LfumYshur3YKhpj56MpB.jpg,They're already here.,"Adventure, Thriller, Science Fiction","Paramount, Amblin Entertainment, Cruise/Wagner Productions, DreamWorks Pictures",United States of America,English
744,Top Gun,7,7710,Released,5/16/86,356830601,110,FALSE,/jILeJ60zPpIjjJHGSmIeY4eO30t.jpg,15000000,https://www.paramountpictures.com/movies/top-gun,tt0092099,en,Top Gun,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.",50.029,/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg,Up there with the best of the best.,"Romance, Drama, Action","Paramount, Don Simpson/Jerry Bruckheimer Films",United States of America,English
45612,Source Code,7.297,7694,Released,3/30/11,147332697,94,FALSE,/noHDKhzbwP6DfoaO2xRFLVrpX0N.jpg,32000000,http://www.enterthesourcecode.com,tt0945513,en,Source Code,"When decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, he discovers he's part of a mission to find the bomber of a Chicago commuter train.",31.922,/faCR2lavXBKeCS6N7STIMDLMCDL.jpg,Make Every Second Count,"Thriller, Science Fiction, Mystery","The Mark Gordon Company, Vendôme Pictures, Summit Entertainment, StudioCanal","Canada, France, United States of America",English
436969,The Suicide Squad,7.557,7692,Released,7/28/21,168717425,132,FALSE,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,185000000,https://www.thesuicidesquad.net,tt6334354,en,The Suicide Squad,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",63.194,/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,They're dying to save the world.,"Action, Comedy, Adventure","DC Films, Atlas Entertainment, The Safran Company, Warner Bros. Pictures",United States of America,"English, French, Spanish"
8355,Ice Age: Dawn of the Dinosaurs,6.737,7680,Released,6/26/09,886686817,94,FALSE,/gkxSIlZPEwGPimQ8TEE8C52cOSO.jpg,90000000,http://www.iceagemovies.com/films/ice-age-dawn-of-the-dinosaurs,tt1080016,en,Ice Age: Dawn of the Dinosaurs,"Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.",57.649,/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg,You Won't Believe Your Ice!,"Animation, Comedy, Family, Adventure","Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox",United States of America,English
63,Twelve Monkeys,7.6,7677,Released,12/29/95,168841459,129,FALSE,/1IWaKG7AWiYMhADxhGtnElDJAGI.jpg,29000000,,tt0114746,en,Twelve Monkeys,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.",33.942,/gt3iyguaCIw8DpQZI1LIN5TohM2.jpg,The future is history.,"Science Fiction, Thriller, Mystery","Universal Pictures, Atlas Entertainment, Classico, Twelve Monkeys Productions",United States of America,"English, French"
278927,The Jungle Book,6.86,7668,Released,4/7/16,966550600,106,FALSE,/tB2w4m0rW62MTufTjRj0gFLMVBP.jpg,175000000,http://movies.disney.com/the-jungle-book-2016,tt3040964,en,The Jungle Book,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",33.274,/xIGhgcLtzzTON56G905I5tuwNQM.jpg,The legend will never be the same.,"Family, Adventure, Drama, Fantasy","Walt Disney Pictures, Fairview Entertainment, Moving Picture Company","United Kingdom, United States of America",English
328111,The Secret Life of Pets,6.266,7664,Released,6/18/16,875457937,86,FALSE,/c1Ywtvlqls6tPBZ3BqbPtBwHyng.jpg,75000000,http://www.thesecretlifeofpets.com/,tt2709768,en,The Secret Life of Pets,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",13.019,/g3Hms6AE174doeGR1gz5zX5sVsv.jpg,Think this is what they do all day?,"Adventure, Comedy, Animation, Family","Illumination, Universal Pictures",United States of America,English
550988,Free Guy,7.55,7662,Released,8/11/21,331526598,115,FALSE,/7py8kUCYaOdFn1TfVS87BDBySOz.jpg,110000000,https://www.20thcenturystudios.com/movies/free-guy,tt6264654,en,Free Guy,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",62.599,/xmbU4JTUm8rsdtn7Y3Fcm30GpeT.jpg,Life's too short to be a background character.,"Comedy, Adventure, Science Fiction","Berlanti Productions, 21 Laps Entertainment, Maximum Effort, Lit Entertainment Group, 20th Century Studios",United States of America,"Japanese, English"
389,12 Angry Men,8.54,7658,Released,4/10/57,1000000,97,FALSE,/qqHQsStV6exghCM7zbObuYBiYxw.jpg,350000,,tt0050083,en,12 Angry Men,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",51.201,/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg,Life is in their hands. Death is on their minds.,Drama,"United Artists, Orion-Nova Productions",United States of America,English
217,Indiana Jones and the Kingdom of the Crystal Skull,5.998,7629,Released,5/21/08,786636033,122,FALSE,/bXH4lyFS6tctnBgxK1eYRuwekR0.jpg,185000000,http://www.indianajones.com/site/index.html,tt0367882,en,Indiana Jones and the Kingdom of the Crystal Skull,"Set during the Cold War, the Soviets—led by sword-wielding Irina Spalko—are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. Indy is coerced to head to Peru at the behest of a young man whose friend—and Indy's colleague—Professor Oxley has been captured for his knowledge of the skull's whereabouts.",47.907,/56As6XEM1flWvprX4LgkPl8ii4K.jpg,The adventure continues . . .,"Adventure, Action","Paramount, Lucasfilm Ltd.",United States of America,"English, German, Russian"
